"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.01.2023","85,82","85,46","86,96","84,21","76,71M","2,17%"
"30.12.2022","84,00","83,12","84,05","82,47","62,40M","-0,21%"
"29.12.2022","84,18","82,87","84,55","82,55","55,00M","2,88%"
"28.12.2022","81,82","82,80","83,48","81,69","58,23M","-1,47%"
"27.12.2022","83,04","84,97","85,35","83,00","57,28M","-2,59%"
"23.12.2022","85,25","83,25","85,78","82,93","57,43M","1,74%"
"22.12.2022","83,79","85,52","85,68","82,25","81,43M","-3,43%"
"21.12.2022","86,77","86,18","87,22","85,21","59,27M","1,85%"
"20.12.2022","85,19","85,33","86,61","84,33","74,35M","0,32%"
"19.12.2022","84,92","87,51","87,63","84,51","83,53M","-3,35%"
"16.12.2022","87,86","88,26","89,35","86,73","146,14M","-0,67%"
"15.12.2022","88,45","89,89","89,97","87,47","84,80M","-3,42%"
"14.12.2022","91,58","92,50","93,46","89,87","70,30M","-0,98%"
"13.12.2022","92,49","95,23","96,25","90,52","100,21M","2,14%"
"12.12.2022","90,55","89,21","90,58","87,87","62,00M","1,64%"
"09.12.2022","89,09","88,90","90,30","88,63","67,40M","-1,39%"
"08.12.2022","90,35","89,24","90,86","87,88","73,31M","2,14%"
"07.12.2022","88,46","88,34","89,89","87,48","68,09M","0,24%"
"06.12.2022","88,25","90,50","91,04","87,90","75,50M","-3,03%"
"05.12.2022","91,01","93,05","94,06","90,82","71,54M","-3,31%"
"02.12.2022","94,13","94,47","95,36","93,78","72,50M","-1,43%"
"01.12.2022","95,50","96,99","97,23","94,92","68,49M","-1,08%"
"30.11.2022","96,54","92,47","96,54","91,53","102,81M","4,46%"
"29.11.2022","92,42","94,04","94,41","91,44","65,57M","-1,63%"
"28.11.2022","93,95","93,93","96,40","93,43","75,06M","0,58%"
"25.11.2022","93,41","93,79","94,43","93,07","35,09M","-0,76%"
"23.11.2022","94,13","93,24","94,58","92,83","59,41M","1,00%"
"22.11.2022","93,20","92,62","93,35","90,87","62,19M","0,80%"
"21.11.2022","92,46","93,97","95,02","90,59","84,33M","-1,78%"
"18.11.2022","94,14","95,95","95,99","92,48","72,43M","-0,75%"
"17.11.2022","94,85","95,37","96,97","94,03","82,62M","-2,34%"
"16.11.2022","97,12","96,85","98,49","95,54","87,96M","-1,84%"
"15.11.2022","98,94","103,21","103,79","97,34","111,34M","0,46%"
"14.11.2022","98,49","98,77","100,12","97,29","99,53M","-2,28%"
"11.11.2022","100,79","97,88","101,19","96,66","111,59M","4,31%"
"10.11.2022","96,63","92,93","98,69","91,65","173,41M","12,18%"
"09.11.2022","86,14","89,47","89,48","85,87","90,80M","-4,27%"
"08.11.2022","89,98","90,79","91,72","88,23","88,70M","-0,61%"
"07.11.2022","90,53","91,95","92,10","89,04","77,50M","-0,49%"
"04.11.2022","90,98","91,49","92,44","88,04","129,10M","1,88%"
"03.11.2022","89,30","92,47","93,50","89,02","136,68M","-3,06%"
"02.11.2022","92,12","97,32","97,74","92,01","135,76M","-4,82%"
"01.11.2022","96,79","103,99","104,58","96,06","153,37M","-5,52%"
"31.10.2022","102,44","103,56","104,87","100,74","99,25M","-0,94%"
"28.10.2022","103,41","97,90","103,96","97,66","223,13M","-6,80%"
"27.10.2022","110,96","113,92","114,12","109,77","129,61M","-4,06%"
"26.10.2022","115,66","116,00","119,35","114,76","69,00M","-4,10%"
"25.10.2022","120,60","119,65","121,32","118,95","50,93M","0,65%"
"24.10.2022","119,82","119,98","120,39","116,57","49,53M","0,42%"
"21.10.2022","119,32","114,79","119,59","114,50","55,66M","3,53%"
"20.10.2022","115,25","113,83","118,24","113,51","48,80M","0,16%"
"19.10.2022","115,07","114,71","116,59","113,22","47,20M","-1,11%"
"18.10.2022","116,36","119,06","119,52","114,79","65,61M","2,26%"
"17.10.2022","113,79","110,11","114,19","110,09","62,78M","6,45%"
"14.10.2022","106,90","114,10","114,96","106,60","67,74M","-5,00%"
"13.10.2022","112,53","107,88","113,44","105,35","86,87M","-0,33%"
"12.10.2022","112,90","112,49","113,83","111,40","45,73M","0,61%"
"11.10.2022","112,21","112,71","115,48","110,39","56,43M","-1,28%"
"10.10.2022","113,67","115,10","116,25","112,43","42,34M","-0,78%"
"07.10.2022","114,56","118,00","118,17","113,88","54,68M","-4,77%"
"06.10.2022","120,30","120,77","121,53","119,50","42,25M","-0,54%"
"05.10.2022","120,95","118,58","121,75","117,69","48,22M","-0,12%"
"04.10.2022","121,09","119,89","123,00","119,79","62,81M","4,50%"
"03.10.2022","115,88","113,58","116,91","112,45","50,94M","2,55%"
"30.09.2022","113,00","114,07","116,92","112,84","59,48M","-1,57%"
"29.09.2022","114,80","115,60","116,07","113,06","58,97M","-2,72%"
"28.09.2022","118,01","114,38","118,70","113,80","55,76M","3,15%"
"27.09.2022","114,41","117,19","118,32","113,05","60,09M","-0,64%"
"26.09.2022","115,15","113,29","117,34","113,13","62,72M","1,20%"
"23.09.2022","113,78","116,00","116,05","112,06","65,13M","-3,01%"
"22.09.2022","117,31","117,08","118,79","116,26","55,23M","-1,04%"
"21.09.2022","118,54","122,49","123,76","118,45","58,50M","-2,99%"
"20.09.2022","122,19","123,35","124,40","121,14","47,70M","-1,98%"
"19.09.2022","124,66","122,16","124,71","121,80","47,28M","0,91%"
"16.09.2022","123,53","122,78","123,87","120,70","115,67M","-2,18%"
"15.09.2022","126,28","127,38","130,37","125,50","52,89M","-1,77%"
"14.09.2022","128,55","127,36","128,84","126,33","45,32M","1,36%"
"13.09.2022","126,82","131,01","131,40","126,27","72,69M","-7,06%"
"12.09.2022","136,45","134,10","136,49","134,00","53,83M","2,39%"
"09.09.2022","133,27","130,91","133,69","130,76","49,42M","2,66%"
"08.09.2022","129,82","127,72","130,28","127,10","43,99M","0,26%"
"07.09.2022","129,48","126,12","129,82","125,40","47,83M","2,67%"
"06.09.2022","126,11","127,92","128,62","124,74","43,89M","-1,10%"
"02.09.2022","127,51","129,50","131,38","126,39","57,43M","-0,24%"
"01.09.2022","127,82","126,00","128,02","123,66","56,64M","0,83%"
"31.08.2022","126,77","129,45","130,59","126,74","53,65M","-1,52%"
"30.08.2022","128,73","131,25","132,07","126,85","49,20M","-0,82%"
"29.08.2022","129,79","129,90","131,95","128,77","48,10M","-0,73%"
"26.08.2022","130,75","136,55","137,83","130,50","53,32M","-4,76%"
"25.08.2022","137,28","135,26","137,42","134,28","37,50M","2,60%"
"24.08.2022","133,80","132,75","135,47","132,10","38,63M","0,13%"
"23.08.2022","133,62","133,41","134,99","132,95","36,25M","0,30%"
"22.08.2022","133,22","135,72","136,32","132,85","50,46M","-3,62%"
"19.08.2022","138,23","140,47","141,11","137,91","47,79M","-2,86%"
"18.08.2022","142,30","141,32","142,77","140,38","37,46M","0,14%"
"17.08.2022","142,10","142,69","143,38","140,78","48,15M","-1,85%"
"16.08.2022","144,78","143,90","146,57","142,00","59,10M","1,12%"
"15.08.2022","143,18","142,80","143,76","141,49","39,01M","-0,26%"
"12.08.2022","143,55","142,05","143,57","140,12","47,64M","2,07%"
"11.08.2022","140,64","143,86","144,49","139,76","44,87M","-1,44%"
"10.08.2022","142,69","142,90","144,60","141,01","54,77M","3,53%"
"09.08.2022","137,83","138,05","138,95","136,21","40,43M","-1,13%"
"08.08.2022","139,41","142,05","144,23","138,29","52,30M","-0,99%"
"05.08.2022","140,80","140,10","142,86","139,60","50,69M","-1,24%"
"04.08.2022","142,57","140,58","143,56","139,55","70,59M","2,19%"
"03.08.2022","139,52","136,21","140,49","136,05","71,83M","4,00%"
"02.08.2022","134,16","134,72","137,44","134,09","61,92M","-0,91%"
"01.08.2022","135,39","134,96","138,83","133,51","76,85M","0,33%"
"29.07.2022","134,95","134,90","137,65","132,41","148,89M","10,36%"
"28.07.2022","122,28","121,57","122,84","118,08","82,25M","1,08%"
"27.07.2022","120,97","117,31","121,90","117,16","61,58M","5,37%"
"26.07.2022","114,81","115,79","118,15","114,53","67,08M","-5,23%"
