"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"05.03.2020","8.738,59","8.790,09","8.921,08","8.677,39","901,11M","-3,10%"
"04.03.2020","9.018,09","8.834,10","9.019,96","8.757,66","878,06M","3,85%"
"03.03.2020","8.684,09","8.965,10","9.070,32","8.602,89","1,10B","-2,99%"
"02.03.2020","8.952,17","8.667,14","8.952,81","8.543,35","1,10B","4,49%"
"28.02.2020","8.567,37","8.269,74","8.591,82","8.264,16","1,44B","0,01%"
"27.02.2020","8.566,48","8.744,03","8.904,11","8.562,05","1,15B","-4,61%"
"26.02.2020","8.980,77","9.011,55","9.148,32","8.927,80","870,35M","0,17%"
"25.02.2020","8.965,61","9.301,20","9.315,26","8.940,49","871,82M","-2,77%"
"24.02.2020","9.221,28","9.188,44","9.322,88","9.166,01","795,20M","-3,71%"
"21.02.2020","9.576,59","9.708,01","9.715,95","9.542,33","699,67M","-1,79%"
"20.02.2020","9.750,97","9.799,20","9.820,86","9.636,94","646,92M","-0,67%"
"19.02.2020","9.817,18","9.782,81","9.838,37","9.777,10","580,07M","0,87%"
"18.02.2020","9.732,74","9.679,04","9.747,68","9.675,80","555,31M","0,02%"
"14.02.2020","9.731,18","9.728,90","9.746,36","9.693,05","536,34M","0,20%"
"13.02.2020","9.711,97","9.657,04","9.748,32","9.650,02","545,84M","-0,14%"
"12.02.2020","9.725,96","9.688,60","9.728,77","9.666,68","589,71M","0,90%"
"11.02.2020","9.638,94","9.680,89","9.714,74","9.617,21","567,80M","0,11%"
"10.02.2020","9.628,39","9.493,63","9.628,66","9.493,63","546,60M","1,13%"
"07.02.2020","9.520,51","9.526,64","9.570,09","9.496,53","549,79M","-0,54%"
"06.02.2020","9.572,15","9.540,98","9.575,66","9.505,68","582,67M","0,67%"
"05.02.2020","9.508,68","9.574,10","9.574,93","9.454,93","625,91M","0,43%"
"04.02.2020","9.467,97","9.398,39","9.485,38","9.374,05","607,83M","2,10%"
"03.02.2020","9.273,40","9.190,72","9.299,85","9.188,55","623,27M","1,34%"
"31.01.2020","9.150,94","9.324,33","9.324,80","9.123,22","695,77M","-1,59%"
"30.01.2020","9.298,93","9.211,15","9.303,00","9.185,18","573,68M","0,26%"
"29.01.2020","9.275,16","9.318,26","9.329,11","9.249,04","548,87M","0,06%"
"28.01.2020","9.269,68","9.201,82","9.288,87","9.182,33","530,77M","1,43%"
"27.01.2020","9.139,31","9.092,46","9.185,45","9.088,04","686,78M","-1,89%"
"24.01.2020","9.314,91","9.446,20","9.451,43","9.273,23","629,46M","-0,93%"
"23.01.2020","9.402,48","9.377,72","9.409,20","9.334,13","611,04M","0,20%"
"22.01.2020","9.383,77","9.413,61","9.439,29","9.375,13","580,34M","0,14%"
"21.01.2020","9.370,81","9.361,07","9.397,58","9.350,20","691,60M","-0,19%"
"17.01.2020","9.388,94","9.392,37","9.393,48","9.346,81","659,47M","0,34%"
"16.01.2020","9.357,13","9.313,44","9.357,92","9.301,32","567,15M","1,06%"
"15.01.2020","9.258,69","9.253,76","9.298,82","9.231,14","584,77M","0,08%"
"14.01.2020","9.251,33","9.270,61","9.298,33","9.226,49","624,22M","-0,24%"
"13.01.2020","9.273,93","9.213,72","9.274,49","9.193,06","605,16M","1,04%"
"10.01.2020","9.178,86","9.232,94","9.235,20","9.164,66","585,08M","-0,27%"
"09.01.2020","9.203,43","9.202,27","9.215,95","9.158,50","601,33M","0,81%"
"08.01.2020","9.129,24","9.068,03","9.168,89","9.059,38","595,81M","0,67%"
"07.01.2020","9.068,58","9.076,65","9.091,93","9.042,55","552,23M","-0,03%"
"06.01.2020","9.071,47","8.943,50","9.072,41","8.943,50","690,23M","0,56%"
"03.01.2020","9.020,77","8.976,43","9.065,76","8.976,43","618,55M","-0,79%"
"02.01.2020","9.092,19","9.039,46","9.093,43","9.010,89","654,95M","1,33%"
