ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2019-05-09T23:45:38Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,179440,BR,201.53.128.34,Generation Lost,Motionless In White,Reincarnate,spotify:track:3vJeavWlAwh5sbi9Vms91j,,,,,,,,trackdone,trackdone,False,False,False,,False
2019-05-09T23:49:28Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,229467,BR,201.53.128.34,Dark Passenger,Motionless In White,Reincarnate,spotify:track:3mIzL34JeLqT1L9r5lv4yt,,,,,,,,trackdone,trackdone,False,False,False,,False
2019-05-09T23:51:52Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,144137,BR,201.53.128.34,Wasp,Motionless In White,Reincarnate,spotify:track:5VxBq2u3SwSoSruLfndiBy,,,,,,,,trackdone,trackdone,False,False,False,,False
2019-05-09T23:55:50Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,236973,BR,201.53.128.34,Devil's Night,Motionless In White,Infamous,spotify:track:79SZRWIbDwQeuGvgsAA0EC,,,,,,,,clickrow,trackdone,False,False,False,,False
2019-05-09T23:59:28Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,217693,BR,201.53.128.34,America,Motionless In White,Infamous,spotify:track:4VZRzUO6NJp5W3pRWlANXw,,,,,,,,trackdone,trackdone,False,False,False,,False
2019-05-09T23:59:38Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,10523,BR,201.53.128.34,Burned At Both Ends,Motionless In White,Infamous,spotify:track:7CsNs0zGyMURe2LpftpNsQ,,,,,,,,trackdone,fwdbtn,False,False,False,,False
2019-05-09T23:59:41Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,1550,BR,201.53.128.34,The Divine Infection,Motionless In White,Infamous,spotify:track:300ydX3McCrPoS0oXwAJkS,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-05-09T23:59:43Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,1220,BR,201.53.128.34,Sinematic,Motionless In White,Infamous,spotify:track:3Ar3LJciCkwgEpKUnFDlYr,,,,,,,,fwdbtn,fwdbtn,False,False,False,,False
2019-05-10T00:16:12Z,Partner windows_tv microsoft;xbox_one;1fc2d01aa9074dde950e8d3dc0eb1729;;,215840,BR,201.53.128.34,Puppets 2 (The Rain),Motionless In White,Infamous,spotify:track:3xYi6cLC3tmOZERl5IUVVu,,,,,,,,fwdbtn,remote,False,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",132544,BR,201.53.128.34,Morador de Rua - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,spotify:track:0346fS3FSiQG3EDoekri3J,,,,,,,,trackdone,fwdbtn,True,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",183077,BR,201.53.128.34,Não Vale Nada - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:3i7zVqxPvcMLvpNtXoAceD,,,,,,,,trackdone,endplay,True,False,True,1557479751171,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",170709,BR,201.53.128.34,Escondido dos seus Pais - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:75yJpNK18VqGJHjTeKqw60,,,,,,,,trackdone,trackdone,True,False,True,1557581680981,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",190587,BR,201.53.128.34,Me Arrependi - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:1sRL8KvkERifMtMuEkumwx,,,,,,,,trackdone,trackdone,True,False,True,1557581489910,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",199560,BR,201.53.128.34,Rolo Compressor - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:3Grw0pzOdubZw9wvioCbfA,,,,,,,,trackdone,logout,True,False,True,1557582417015,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",168259,BR,201.53.128.34,Lugar Bom - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,spotify:track:7KCcTjIk6OpbJylz6MC2xO,,,,,,,,trackdone,trackdone,True,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",168181,BR,201.53.128.34,Ruínas - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:6YBGVNANlnUZ6asyGF6tO2,,,,,,,,trackdone,trackdone,True,False,True,1557580966274,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",184107,BR,201.53.128.34,50 Vezes - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:01wavOnjFBNgdMWBFYIAP4,,,,,,,,clickrow,trackdone,True,False,True,1557478986959,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",81336,BR,201.53.128.34,I Suffer Well,Papa Roach,Who Do You Trust?,spotify:track:0m5OloQN7f6QehvwgqECn3,,,,,,,,trackdone,trackdone,True,False,True,1557578682157,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",188561,BR,201.53.128.34,Renegade Music,Papa Roach,Who Do You Trust?,spotify:track:1qUoDThveJHYpSrPGK3oTt,,,,,,,,trackdone,endplay,True,False,True,1557580386056,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",183433,BR,201.53.128.34,Problems,Papa Roach,Who Do You Trust?,spotify:track:1aSrkCqgVnpRxa5Uy9QV1w,,,,,,,,trackdone,trackdone,True,False,True,1557579390955,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",166672,BR,201.53.128.34,Reprise - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:4C24fGqRUrz3TyVt4uku2Y,,,,,,,,trackdone,trackdone,True,False,True,1557581322691,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",212613,BR,201.53.128.34,Pressure,Rains,Stories,spotify:track:6NPt00XaWeseLF2cL0pSM1,,,,,,,,trackdone,trackdone,True,False,True,1557448677532,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",199363,BR,201.53.128.34,Bebida Na Ferida - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,spotify:track:50YbE5MrvSu8Fz6A2dgTZ8,,,,,,,,fwdbtn,trackdone,True,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",187231,BR,201.53.128.34,Maior Barato - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:2UBTaehCx9uPyGuCu3xV11,,,,,,,,trackdone,trackdone,True,False,True,1557581134987,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",117631,BR,201.53.128.34,Burn,ALESTI,Elements,spotify:track:6Te7BTRFUONEu3ESj1LZBR,,,,,,,,playbtn,endplay,True,False,True,1557447899487,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",153934,BR,201.53.128.34,Status Que Eu Não Queria - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,spotify:track:43tDjfz9Inw7Soy0jzxowN,,,,,,,,clickrow,trackdone,True,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",167515,BR,201.53.128.34,Entre Vãos - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:0Q2FDfQaepLGVGblGbSpt4,,,,,,,,trackdone,trackdone,True,False,True,1557582059420,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",209828,BR,201.53.128.34,The Ending,Papa Roach,Who Do You Trust?,spotify:track:4lFOhx1hVbzOFQY7CLrThc,,,,,,,,trackdone,trackdone,True,False,True,1557579574687,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",216986,BR,201.53.128.34,Fake,Rains,Stories,spotify:track:1wH0wCfoEv0ctID3xyG5xu,,,,,,,,clickrow,trackdone,True,False,True,1557448450726,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",189122,BR,201.53.128.34,Não Vale Nada - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:3i7zVqxPvcMLvpNtXoAceD,,,,,,,,trackdone,trackdone,True,False,True,1557582227401,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",222320,BR,201.53.128.34,American Dream (The Story of David),Rains,Stories,spotify:track:2iGkHQyKMkTPZtWcruqSlO,,,,,,,,trackdone,trackdone,True,False,True,1557449100865,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",190960,BR,201.53.128.34,Feel Like Home,Papa Roach,Who Do You Trust?,spotify:track:3BBvDLFPJRIHMPc7coyuYC,,,,,,,,trackdone,trackdone,True,False,True,1557579199799,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",171828,BR,201.53.128.34,Armadura - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,spotify:track:59jmNiedXEn1BrTByaApKi,,,,,,,,trackdone,trackdone,True,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",210053,BR,201.53.128.34,Hate,Rains,Stories,spotify:track:3TGT1p7NwJ5GvTVLUJep1k,,,,,,,,trackdone,trackdone,True,False,True,1557448890363,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",210961,BR,201.53.128.34,Come Around,Papa Roach,Who Do You Trust?,spotify:track:6Mf8ozEDo35UcgKgKajrBY,,,,,,,,trackdone,trackdone,True,False,True,1557579982351,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",79456,BR,201.53.128.34,Amor À Primeira Esquina - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,spotify:track:17GsjscEZyJh7FnSGYgosA,,,,,,,,trackdone,logout,True,False,False,,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",193240,BR,201.53.128.34,Right Or Wrong,Rains,Stories,spotify:track:5CMZCuyL02fyd9e9Glfwig,,,,,,,,trackdone,trackdone,True,False,True,1557449323477,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",205727,BR,201.53.128.34,Rolo Compressor - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:3Grw0pzOdubZw9wvioCbfA,,,,,,,,trackdone,trackdone,True,False,True,1557479377358,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",206695,BR,201.53.128.34,Teoria e Prática - Ao Vivo,Sorriso Maroto,"Ao Cubo, Ao Vivo, Em Cores",spotify:track:09XqhJRl5mOr18LNuimmkg,,,,,,,,trackdone,trackdone,True,False,True,1557580759090,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",216986,BR,201.53.128.34,Fake,Rains,Stories,spotify:track:1wH0wCfoEv0ctID3xyG5xu,,,,,,,,clickrow,trackdone,True,False,True,1557479935761,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",136673,BR,201.53.128.34,Hurricane,Rains,Stories,spotify:track:38RdrA5AnlTKCkddLvbOet,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,True,1557449560598,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",201158,BR,201.53.128.34,Better Than Life,Papa Roach,Who Do You Trust?,spotify:track:5AH6pfjTL0ZQXdmDcbhVbo,,,,,,,,trackdone,trackdone,True,False,True,1557578763922,False
2019-05-11T18:25:57Z,"Android OS 9 API 28 (Xiaomi, MI 8 Lite)",77704,BR,201.53.128.34,Five Minutes,Rains,Stories,spotify:track:57jSWBMwc2izYAw0MLdirU,,,,,,,,trackdone,endplay,True,False,False,,False
