"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"23.08.2023","5,670","5,510","5,690","5,490","24,93M","3,47%"
"22.08.2023","5,480","5,430","5,510","5,400","15,62M","2,24%"
"21.08.2023","5,360","5,360","5,400","5,322","15,25M","-0,92%"
"18.08.2023","5,410","5,300","5,450","5,300","13,79M","1,31%"
"17.08.2023","5,340","5,420","5,450","5,330","19,41M","-1,11%"
"16.08.2023","5,400","5,440","5,510","5,380","23,43M","-0,18%"
"15.08.2023","5,410","5,400","5,435","5,350","21,25M","-0,73%"
"14.08.2023","5,450","5,530","5,530","5,440","10,79M","-2,33%"
"11.08.2023","5,580","5,620","5,660","5,565","14,24M","-0,53%"
"10.08.2023","5,610","5,630","5,735","5,610","25,25M","1,08%"
"09.08.2023","5,550","5,540","5,580","5,440","25,17M","-0,36%"
"08.08.2023","5,570","5,525","5,670","5,500","27,88M","-0,89%"
"07.08.2023","5,620","5,710","5,720","5,610","22,47M","-1,06%"
"04.08.2023","5,680","5,765","5,846","5,670","24,66M","-1,22%"
"03.08.2023","5,750","5,880","5,945","5,750","13,87M","-2,87%"
"02.08.2023","5,920","5,940","5,960","5,840","16,82M","-0,34%"
"01.08.2023","5,940","5,930","5,970","5,880","14,03M","-1,16%"
"31.07.2023","6,010","6,020","6,070","5,985","12,15M","0,17%"
"28.07.2023","6,000","5,960","6,000","5,910","13,54M","1,69%"
"27.07.2023","5,900","5,980","6,010","5,885","15,55M","-2,48%"
"26.07.2023","6,050","6,005","6,060","5,940","22,48M","0,83%"
"25.07.2023","6,000","6,010","6,040","5,940","23,65M","0,33%"
"24.07.2023","5,980","6,020","6,150","5,960","27,35M","-0,83%"
"21.07.2023","6,030","6,010","6,045","5,955","25,92M","2,38%"
"20.07.2023","5,890","5,810","5,900","5,765","34,12M","1,73%"
"19.07.2023","5,790","5,860","5,890","5,770","24,04M","-0,69%"
"18.07.2023","5,830","5,950","5,980","5,830","16,88M","-1,85%"
"17.07.2023","5,940","5,830","5,940","5,795","12,48M","1,71%"
"14.07.2023","5,840","5,940","5,960","5,830","18,90M","-1,52%"
"13.07.2023","5,930","5,900","5,980","5,870","14,93M","1,89%"
"12.07.2023","5,820","5,870","5,930","5,820","14,46M","-0,17%"
"11.07.2023","5,830","5,750","5,840","5,670","19,52M","-0,85%"
"10.07.2023","5,880","5,950","5,970","5,865","12,44M","-2,00%"
"07.07.2023","6,000","5,880","6,020","5,880","18,76M","3,63%"
"06.07.2023","5,790","5,860","5,890","5,740","15,35M","-2,53%"
"05.07.2023","5,940","5,890","6,000","5,865","17,54M","-0,34%"
"03.07.2023","5,960","5,940","5,980","5,920","7,19M","1,02%"
"30.06.2023","5,900","5,900","5,940","5,860","16,28M","1,37%"
"29.06.2023","5,820","5,780","5,840","5,765","13,01M","1,39%"
"28.06.2023","5,740","5,790","5,810","5,730","17,81M","-2,05%"
"27.06.2023","5,860","5,900","5,935","5,785","20,76M","-1,68%"
"26.06.2023","5,960","5,990","6,040","5,915","9,02M","0,34%"
"23.06.2023","5,940","5,930","6,005","5,900","16,81M","-0,83%"
"22.06.2023","5,990","6,020","6,030","5,945","17,97M","-1,16%"
"21.06.2023","6,060","5,970","6,080","5,970","16,95M","1,34%"
"20.06.2023","5,980","5,950","5,990","5,870","21,30M","1,36%"
"16.06.2023","5,900","5,800","5,950","5,790","18,30M","0,00%"
"15.06.2023","5,900","5,820","5,910","5,820","26,23M","1,72%"
"14.06.2023","5,800","5,700","5,810","5,680","32,96M","2,11%"
"13.06.2023","5,680","5,650","5,710","5,620","22,48M","1,07%"
"12.06.2023","5,620","5,690","5,720","5,590","17,72M","-0,88%"
"09.06.2023","5,670","5,560","5,670","5,540","15,59M","1,80%"
"08.06.2023","5,570","5,520","5,590","5,500","8,36M","1,09%"
"07.06.2023","5,510","5,560","5,595","5,490","15,21M","0,00%"
"06.06.2023","5,510","5,440","5,560","5,440","17,00M","0,92%"
"05.06.2023","5,460","5,410","5,500","5,410","21,58M","0,92%"
"02.06.2023","5,410","5,430","5,446","5,370","17,93M","2,27%"
"01.06.2023","5,290","5,200","5,325","5,184","19,89M","2,92%"
"31.05.2023","5,140","5,180","5,210","5,080","19,80M","-1,72%"
"30.05.2023","5,230","5,250","5,260","5,130","39,92M","-2,79%"
"26.05.2023","5,380","5,450","5,515","5,305","29,04M","-0,37%"
"25.05.2023","5,400","5,390","5,420","5,300","24,24M","1,89%"
"24.05.2023","5,300","5,320","5,360","5,270","20,97M","0,57%"
